Order_Date,Order_Priority,Ord_id
10/06/15,MEDIUM,Ord_4998
09/01/14,MEDIUM,Ord_4999
10/03/09,MEDIUM,Ord_5000
12/09/07,CRITICAL,Ord_5001
12/07/01,HIGH,Ord_5002
10/12/12,NOT SPECIFIED,Ord_5003
12/03/24,NOT SPECIFIED,Ord_5004
09/07/10,HIGH,Ord_5005
10/07/29,HIGH,Ord_5006
12/04/26,NOT SPECIFIED,Ord_5007
12/04/17,NOT SPECIFIED,Ord_5008
09/02/16,LOW,Ord_5009
10/08/18,MEDIUM,Ord_5010
11/11/18,MEDIUM,Ord_5011
10/10/25,HIGH,Ord_5012
12/11/11,LOW,Ord_5013
11/11/28,LOW,Ord_5014
09/05/09,MEDIUM,Ord_5015
11/07/03,CRITICAL,Ord_5016
10/10/26,LOW,Ord_5017
12/02/01,MEDIUM,Ord_5018
09/08/06,LOW,Ord_5019
12/11/19,HIGH,Ord_5020
09/10/08,LOW,Ord_5021
12/07/28,LOW,Ord_5022
11/01/05,HIGH,Ord_5023
11/10/20,LOW,Ord_5024
12/11/10,CRITICAL,Ord_5025
11/01/31,HIGH,Ord_5026
11/08/03,LOW,Ord_5027
11/01/02,MEDIUM,Ord_5028
10/04/20,LOW,Ord_5029
10/04/20,LOW,Ord_5030
09/12/03,NOT SPECIFIED,Ord_5031
12/09/29,CRITICAL,Ord_5032
11/06/04,CRITICAL,Ord_5033
10/11/10,MEDIUM,Ord_5034
12/02/10,LOW,Ord_5035
12/01/05,CRITICAL,Ord_5036
12/05/20,CRITICAL,Ord_5037
10/08/18,MEDIUM,Ord_5038
09/01/08,LOW,Ord_5039
11/05/15,CRITICAL,Ord_5040
12/03/07,MEDIUM,Ord_5041
09/05/21,CRITICAL,Ord_5042
10/10/30,LOW,Ord_5043
11/12/29,NOT SPECIFIED,Ord_5044
09/05/15,HIGH,Ord_5045
09/05/21,NOT SPECIFIED,Ord_5046
09/10/17,MEDIUM,Ord_5047
12/11/12,MEDIUM,Ord_5048
11/04/20,MEDIUM,Ord_5049
09/06/07,NOT SPECIFIED,Ord_5050
12/08/12,CRITICAL,Ord_5051
10/08/23,LOW,Ord_5052
11/05/20,HIGH,Ord_5053
11/12/07,MEDIUM,Ord_5054
10/04/30,HIGH,Ord_5055
11/08/23,NOT SPECIFIED,Ord_5056
12/11/06,MEDIUM,Ord_5057
11/01/29,CRITICAL,Ord_5058
09/08/02,MEDIUM,Ord_5059
10/11/02,HIGH,Ord_5060
12/03/05,CRITICAL,Ord_5061
12/10/09,CRITICAL,Ord_5062
11/05/19,HIGH,Ord_5063
12/10/28,LOW,Ord_5064
12/06/05,MEDIUM,Ord_5065
11/10/07,CRITICAL,Ord_5066
09/08/31,NOT SPECIFIED,Ord_5067
11/05/27,NOT SPECIFIED,Ord_5068
10/05/21,NOT SPECIFIED,Ord_5069
09/07/15,HIGH,Ord_5070
09/05/20,NOT SPECIFIED,Ord_5071
11/07/04,LOW,Ord_5072
12/03/01,CRITICAL,Ord_5073
09/08/15,LOW,Ord_5074
10/04/28,LOW,Ord_5075
09/04/30,LOW,Ord_5076
09/07/01,HIGH,Ord_5077
12/11/15,HIGH,Ord_5078
11/07/29,HIGH,Ord_5079
12/09/24,LOW,Ord_5080
09/03/09,NOT SPECIFIED,Ord_5081
09/03/15,NOT SPECIFIED,Ord_5082
11/07/24,LOW,Ord_5083
09/07/13,LOW,Ord_5084
09/01/19,LOW,Ord_5085
09/08/19,NOT SPECIFIED,Ord_5086
12/01/10,CRITICAL,Ord_5087
09/03/05,NOT SPECIFIED,Ord_5088
10/07/04,HIGH,Ord_5089
12/10/21,CRITICAL,Ord_5090
10/10/24,CRITICAL,Ord_5091
10/11/18,CRITICAL,Ord_5092
10/08/30,CRITICAL,Ord_5093
10/11/25,HIGH,Ord_5094
11/09/15,NOT SPECIFIED,Ord_5095
10/04/15,HIGH,Ord_5096
11/09/21,CRITICAL,Ord_5097
10/04/07,HIGH,Ord_5098
12/09/25,NOT SPECIFIED,Ord_5099
09/09/19,NOT SPECIFIED,Ord_5100
09/05/22,CRITICAL,Ord_5101
09/05/22,LOW,Ord_5102
12/11/15,HIGH,Ord_5103
12/10/20,CRITICAL,Ord_5104
10/05/09,MEDIUM,Ord_5105
11/10/02,LOW,Ord_5106
12/07/16,MEDIUM,Ord_5107
10/07/28,HIGH,Ord_5108
11/12/18,MEDIUM,Ord_5109
12/11/24,MEDIUM,Ord_5110
10/09/28,CRITICAL,Ord_5111
11/09/28,LOW,Ord_5112
11/06/17,CRITICAL,Ord_5113
10/04/20,MEDIUM,Ord_5114
12/02/19,NOT SPECIFIED,Ord_5115
12/08/16,CRITICAL,Ord_5116
12/02/23,MEDIUM,Ord_5117
12/12/29,NOT SPECIFIED,Ord_5118
12/10/28,HIGH,Ord_5119
09/08/21,CRITICAL,Ord_5120
09/06/08,HIGH,Ord_5121
10/08/23,HIGH,Ord_5122
10/08/11,CRITICAL,Ord_5123
12/02/23,LOW,Ord_5124
12/12/01,HIGH,Ord_5125
12/12/01,CRITICAL,Ord_5126
11/10/09,CRITICAL,Ord_5127
10/01/11,HIGH,Ord_5128
11/07/21,LOW,Ord_5129
09/07/20,NOT SPECIFIED,Ord_5130
11/02/06,MEDIUM,Ord_5131
12/02/05,LOW,Ord_5132
12/04/12,CRITICAL,Ord_5133
11/02/11,CRITICAL,Ord_5134
12/04/04,MEDIUM,Ord_5135
12/02/03,LOW,Ord_5136
11/03/12,CRITICAL,Ord_5137
12/02/06,MEDIUM,Ord_5138
10/02/20,MEDIUM,Ord_5139
10/10/01,LOW,Ord_5140
12/03/24,CRITICAL,Ord_5141
09/04/05,CRITICAL,Ord_5142
10/06/19,MEDIUM,Ord_5143
12/12/05,MEDIUM,Ord_5144
09/09/19,CRITICAL,Ord_5145
12/07/13,NOT SPECIFIED,Ord_5146
11/11/08,HIGH,Ord_5147
10/04/16,LOW,Ord_5148
12/01/02,MEDIUM,Ord_5149
10/05/27,LOW,Ord_5150
09/03/01,HIGH,Ord_5151
09/04/06,LOW,Ord_5152
10/05/19,HIGH,Ord_5153
10/05/09,NOT SPECIFIED,Ord_5154
11/02/19,NOT SPECIFIED,Ord_5155
09/12/09,LOW,Ord_5156
10/06/02,LOW,Ord_5157
10/05/14,HIGH,Ord_5158
10/05/29,HIGH,Ord_5159
10/01/12,CRITICAL,Ord_5160
09/04/04,MEDIUM,Ord_5161
12/11/07,LOW,Ord_5162
11/02/12,CRITICAL,Ord_5163
11/09/02,CRITICAL,Ord_5164
12/12/26,HIGH,Ord_5165
09/06/24,LOW,Ord_5166
12/11/30,NOT SPECIFIED,Ord_5167
11/09/04,NOT SPECIFIED,Ord_5168
12/09/24,NOT SPECIFIED,Ord_5169
10/02/04,LOW,Ord_5170
12/08/05,HIGH,Ord_5171
12/05/28,LOW,Ord_5172
10/09/17,MEDIUM,Ord_5173
10/06/10,CRITICAL,Ord_5174
12/04/24,LOW,Ord_5175
12/10/31,CRITICAL,Ord_5176
10/09/20,CRITICAL,Ord_5177
11/09/08,CRITICAL,Ord_5178
11/03/30,MEDIUM,Ord_5179
11/05/03,LOW,Ord_5180
12/07/08,HIGH,Ord_5181
12/03/28,MEDIUM,Ord_5182
09/05/13,MEDIUM,Ord_5183
10/12/31,MEDIUM,Ord_5184
10/06/22,HIGH,Ord_5185
09/07/31,LOW,Ord_5186
11/02/10,NOT SPECIFIED,Ord_5187
09/12/06,HIGH,Ord_5188
12/03/20,NOT SPECIFIED,Ord_5189
10/07/06,MEDIUM,Ord_5190
12/10/18,MEDIUM,Ord_5191
10/12/26,MEDIUM,Ord_5192
11/07/29,NOT SPECIFIED,Ord_5193
12/02/18,NOT SPECIFIED,Ord_5194
12/07/21,MEDIUM,Ord_5195
10/08/31,NOT SPECIFIED,Ord_5196
11/03/05,LOW,Ord_5197
10/06/30,LOW,Ord_5198
09/06/30,LOW,Ord_5199
09/07/13,MEDIUM,Ord_5200
10/12/01,CRITICAL,Ord_5201
10/09/21,LOW,Ord_5202
12/08/16,HIGH,Ord_5203
09/12/22,MEDIUM,Ord_5204
09/07/20,MEDIUM,Ord_5205
12/08/29,MEDIUM,Ord_5206
12/04/29,MEDIUM,Ord_5207
11/05/08,LOW,Ord_5208
10/03/14,LOW,Ord_5209
12/05/20,NOT SPECIFIED,Ord_5210
09/10/24,CRITICAL,Ord_5211
12/05/30,MEDIUM,Ord_5212
09/02/22,HIGH,Ord_5213
12/04/05,LOW,Ord_5214
09/03/27,HIGH,Ord_5215
09/06/15,NOT SPECIFIED,Ord_5216
11/04/16,LOW,Ord_5217
12/05/27,HIGH,Ord_5218
11/11/21,HIGH,Ord_5219
12/09/08,CRITICAL,Ord_5220
11/08/07,NOT SPECIFIED,Ord_5221
11/07/05,MEDIUM,Ord_5222
10/01/23,MEDIUM,Ord_5223
12/08/22,MEDIUM,Ord_5224
10/08/21,LOW,Ord_5225
09/08/16,CRITICAL,Ord_5226
09/12/18,LOW,Ord_5227
12/10/13,HIGH,Ord_5228
12/02/27,CRITICAL,Ord_5229
11/07/16,HIGH,Ord_5230
10/08/31,HIGH,Ord_5231
11/11/27,NOT SPECIFIED,Ord_5232
11/01/26,MEDIUM,Ord_5233
11/04/15,HIGH,Ord_5234
10/11/04,HIGH,Ord_5235
11/08/10,CRITICAL,Ord_5236
11/08/26,NOT SPECIFIED,Ord_5237
11/02/24,HIGH,Ord_5238
12/04/01,CRITICAL,Ord_5239
09/11/16,MEDIUM,Ord_5240
12/10/14,LOW,Ord_5241
09/11/08,NOT SPECIFIED,Ord_5242
11/09/26,HIGH,Ord_5243
09/12/28,NOT SPECIFIED,Ord_5244
09/09/04,LOW,Ord_5245
12/07/03,LOW,Ord_5246
09/12/18,MEDIUM,Ord_5247
12/04/18,LOW,Ord_5248
10/04/26,HIGH,Ord_5249
09/08/21,NOT SPECIFIED,Ord_5250
10/12/17,NOT SPECIFIED,Ord_5251
12/02/06,NOT SPECIFIED,Ord_5252
12/12/02,CRITICAL,Ord_5253
11/02/21,MEDIUM,Ord_5254
10/02/10,NOT SPECIFIED,Ord_5255
12/02/19,NOT SPECIFIED,Ord_5256
12/12/21,CRITICAL,Ord_5257
11/12/21,HIGH,Ord_5258
11/07/21,CRITICAL,Ord_5259
09/01/06,NOT SPECIFIED,Ord_5260
09/01/05,MEDIUM,Ord_5261
12/05/04,CRITICAL,Ord_5262
09/10/15,LOW,Ord_5263
11/06/19,HIGH,Ord_5264
09/08/21,HIGH,Ord_5265
09/09/28,LOW,Ord_5266
09/03/01,HIGH,Ord_5267
09/05/23,HIGH,Ord_5268
12/10/02,CRITICAL,Ord_5269
11/09/04,LOW,Ord_5270
09/03/01,NOT SPECIFIED,Ord_5271
11/02/22,LOW,Ord_5272
10/06/06,HIGH,Ord_5273
09/02/27,LOW,Ord_5274
11/08/02,HIGH,Ord_5275
11/07/25,LOW,Ord_5276
12/03/24,MEDIUM,Ord_5277
11/12/30,LOW,Ord_5278
09/01/28,MEDIUM,Ord_5279
09/05/15,HIGH,Ord_5280
11/05/03,NOT SPECIFIED,Ord_5281
09/09/30,MEDIUM,Ord_5282
09/08/19,LOW,Ord_5283
09/12/07,HIGH,Ord_5284
12/12/18,HIGH,Ord_5285
10/10/30,LOW,Ord_5286
10/12/15,HIGH,Ord_5287
11/09/15,CRITICAL,Ord_5288
11/05/01,CRITICAL,Ord_5289
09/06/29,NOT SPECIFIED,Ord_5290
11/06/06,NOT SPECIFIED,Ord_5291
09/10/30,MEDIUM,Ord_5292
10/04/06,HIGH,Ord_5293
12/05/30,HIGH,Ord_5294
12/10/04,MEDIUM,Ord_5295
12/08/28,CRITICAL,Ord_5296
12/10/07,HIGH,Ord_5297
11/02/07,NOT SPECIFIED,Ord_5298
12/09/12,CRITICAL,Ord_5299
09/01/21,NOT SPECIFIED,Ord_5300
11/02/03,CRITICAL,Ord_5301
11/02/11,NOT SPECIFIED,Ord_5302
10/07/02,MEDIUM,Ord_5303
10/07/24,MEDIUM,Ord_5304
11/03/08,LOW,Ord_5305
12/08/20,HIGH,Ord_5306
11/07/11,HIGH,Ord_5307
09/02/19,HIGH,Ord_5308
10/09/13,LOW,Ord_5309
11/06/16,HIGH,Ord_5310
10/12/19,HIGH,Ord_5311
11/04/23,MEDIUM,Ord_5312
11/05/31,CRITICAL,Ord_5313
12/08/30,NOT SPECIFIED,Ord_5314
12/02/17,HIGH,Ord_5315
11/03/02,MEDIUM,Ord_5316
12/07/21,NOT SPECIFIED,Ord_5317
10/06/12,LOW,Ord_5318
11/05/27,CRITICAL,Ord_5319
11/02/05,MEDIUM,Ord_5320
12/03/03,MEDIUM,Ord_5321
09/03/06,LOW,Ord_5322
09/10/01,NOT SPECIFIED,Ord_5323
12/05/31,LOW,Ord_5324
10/02/14,CRITICAL,Ord_5325
09/08/31,MEDIUM,Ord_5326
11/12/05,HIGH,Ord_5327
09/06/09,LOW,Ord_5328
10/04/06,LOW,Ord_5329
12/09/08,HIGH,Ord_5330
09/04/23,MEDIUM,Ord_5331
12/04/10,LOW,Ord_5332
11/10/31,HIGH,Ord_5333
09/09/03,NOT SPECIFIED,Ord_5334
09/08/22,MEDIUM,Ord_5335
09/04/19,LOW,Ord_5336
11/11/08,MEDIUM,Ord_5337
11/03/11,CRITICAL,Ord_5338
09/04/25,CRITICAL,Ord_5339
11/11/16,NOT SPECIFIED,Ord_5340
10/03/27,CRITICAL,Ord_5341
09/02/17,HIGH,Ord_5342
09/09/12,MEDIUM,Ord_5343
12/02/20,NOT SPECIFIED,Ord_5344
11/10/30,NOT SPECIFIED,Ord_5345
10/12/01,HIGH,Ord_5346
12/01/08,NOT SPECIFIED,Ord_5347
11/08/21,HIGH,Ord_5348
12/02/11,HIGH,Ord_5349
12/05/10,CRITICAL,Ord_5350
09/10/09,NOT SPECIFIED,Ord_5351
12/04/25,CRITICAL,Ord_5352
09/04/29,MEDIUM,Ord_5353
11/06/11,CRITICAL,Ord_5354
12/03/21,NOT SPECIFIED,Ord_5355
12/04/24,NOT SPECIFIED,Ord_5356
09/05/26,NOT SPECIFIED,Ord_5357
09/07/20,NOT SPECIFIED,Ord_5358
12/12/10,CRITICAL,Ord_5359
09/12/20,CRITICAL,Ord_5360
09/08/01,HIGH,Ord_5361
10/07/05,MEDIUM,Ord_5362
11/08/04,NOT SPECIFIED,Ord_5363
09/03/21,LOW,Ord_5364
12/04/08,CRITICAL,Ord_5365
09/05/15,MEDIUM,Ord_5366
12/04/14,CRITICAL,Ord_5367
09/01/07,LOW,Ord_5368
10/05/23,CRITICAL,Ord_5369
11/03/01,LOW,Ord_5370
11/03/04,CRITICAL,Ord_5371
09/05/25,NOT SPECIFIED,Ord_5372
12/01/16,LOW,Ord_5373
10/10/09,CRITICAL,Ord_5374
11/04/09,CRITICAL,Ord_5375
10/07/08,LOW,Ord_5376
10/05/23,LOW,Ord_5377
12/03/28,NOT SPECIFIED,Ord_5378
09/10/08,CRITICAL,Ord_5379
11/12/27,NOT SPECIFIED,Ord_5380
09/04/17,HIGH,Ord_5381
10/05/21,MEDIUM,Ord_5382
11/02/22,MEDIUM,Ord_5383
09/08/14,CRITICAL,Ord_5384
09/11/24,NOT SPECIFIED,Ord_5385
11/06/15,HIGH,Ord_5386
10/07/04,LOW,Ord_5387
12/10/18,CRITICAL,Ord_5388
09/10/20,HIGH,Ord_5389
12/04/12,LOW,Ord_5390
11/10/19,NOT SPECIFIED,Ord_5391
12/09/05,LOW,Ord_5392
09/03/21,HIGH,Ord_5393
12/02/16,CRITICAL,Ord_5394
10/11/29,NOT SPECIFIED,Ord_5395
12/03/30,HIGH,Ord_5396
12/10/27,MEDIUM,Ord_5397
09/10/27,NOT SPECIFIED,Ord_5398
11/08/17,CRITICAL,Ord_5399
11/05/04,HIGH,Ord_5400
09/02/26,MEDIUM,Ord_5401
11/05/05,NOT SPECIFIED,Ord_5402
09/12/24,NOT SPECIFIED,Ord_5403
10/04/20,NOT SPECIFIED,Ord_5404
09/11/23,NOT SPECIFIED,Ord_5405
09/07/07,HIGH,Ord_5406
12/04/17,MEDIUM,Ord_5407
10/09/03,NOT SPECIFIED,Ord_5408
11/07/04,NOT SPECIFIED,Ord_5409
12/11/21,CRITICAL,Ord_5410
10/09/17,LOW,Ord_5411
12/01/06,CRITICAL,Ord_5412
09/06/03,LOW,Ord_5413
09/01/23,MEDIUM,Ord_5414
11/09/25,CRITICAL,Ord_5415
09/04/09,MEDIUM,Ord_5416
12/02/19,LOW,Ord_5417
11/03/03,LOW,Ord_5418
09/11/13,MEDIUM,Ord_5419
09/05/21,LOW,Ord_5420
12/11/28,MEDIUM,Ord_5421
12/05/29,LOW,Ord_5422
09/07/28,CRITICAL,Ord_5423
12/07/09,MEDIUM,Ord_5424
11/03/07,HIGH,Ord_5425
11/07/14,CRITICAL,Ord_5426
12/03/22,MEDIUM,Ord_5427
12/09/22,MEDIUM,Ord_5428
11/04/20,LOW,Ord_5429
11/05/11,NOT SPECIFIED,Ord_5430
11/05/02,LOW,Ord_5431
10/02/02,NOT SPECIFIED,Ord_5432
10/04/11,CRITICAL,Ord_5433
12/04/18,CRITICAL,Ord_5434
12/08/19,NOT SPECIFIED,Ord_5435
12/09/16,CRITICAL,Ord_5436
10/03/20,MEDIUM,Ord_5437
12/07/02,HIGH,Ord_5438
11/12/07,LOW,Ord_5439
10/03/10,HIGH,Ord_5440
10/07/12,HIGH,Ord_5441
10/02/10,HIGH,Ord_5442
09/03/21,NOT SPECIFIED,Ord_5443
09/01/21,MEDIUM,Ord_5444
12/02/27,HIGH,Ord_5445
10/07/27,NOT SPECIFIED,Ord_5446
10/07/02,CRITICAL,Ord_5447
12/01/14,NOT SPECIFIED,Ord_5448
11/05/07,MEDIUM,Ord_5449
10/05/15,MEDIUM,Ord_5450
12/09/29,LOW,Ord_5451
09/10/03,LOW,Ord_5452
09/04/08,CRITICAL,Ord_5453
09/07/08,HIGH,Ord_5454
10/09/27,LOW,Ord_5455
10/09/11,MEDIUM,Ord_5456
12/02/02,CRITICAL,Ord_5457
11/05/23,MEDIUM,Ord_5458
11/10/03,MEDIUM,Ord_5459
09/09/02,LOW,Ord_5460
10/12/21,CRITICAL,Ord_5461
12/11/26,NOT SPECIFIED,Ord_5462
09/07/14,LOW,Ord_5463
09/10/18,LOW,Ord_5464
12/01/27,LOW,Ord_5465
09/12/20,NOT SPECIFIED,Ord_5466
11/10/07,NOT SPECIFIED,Ord_5467
11/06/29,CRITICAL,Ord_5468
10/11/22,LOW,Ord_5469
10/09/13,NOT SPECIFIED,Ord_5470
12/08/13,HIGH,Ord_5471
09/09/18,MEDIUM,Ord_5472
12/08/03,NOT SPECIFIED,Ord_5473
10/09/08,NOT SPECIFIED,Ord_5474
12/01/02,MEDIUM,Ord_5475
10/05/17,LOW,Ord_5476
11/10/31,LOW,Ord_5477
11/07/16,CRITICAL,Ord_5478
12/09/01,NOT SPECIFIED,Ord_5479
12/04/23,MEDIUM,Ord_5480
12/08/30,CRITICAL,Ord_5481
12/03/04,CRITICAL,Ord_5482
12/08/05,MEDIUM,Ord_5483
12/02/26,LOW,Ord_5484
09/01/07,LOW,Ord_5485
10/03/07,HIGH,Ord_5486
10/02/03,MEDIUM,Ord_5487
10/11/01,MEDIUM,Ord_5488
09/10/11,HIGH,Ord_5489
10/03/06,MEDIUM,Ord_5490
12/03/09,LOW,Ord_5491
10/07/29,HIGH,Ord_5492
10/04/20,HIGH,Ord_5493
09/02/07,MEDIUM,Ord_5494
12/12/16,CRITICAL,Ord_5495
10/04/02,MEDIUM,Ord_5496
12/04/28,HIGH,Ord_5497
09/04/26,LOW,Ord_5498
11/06/05,LOW,Ord_5499
10/07/11,MEDIUM,Ord_5500
09/09/15,MEDIUM,Ord_5501
10/08/10,NOT SPECIFIED,Ord_5502
12/09/07,LOW,Ord_5503
11/07/30,HIGH,Ord_5504
10/09/08,MEDIUM,Ord_5505
09/08/02,HIGH,Ord_5506
